"ID_TRX";"ID_CARD";"DATETIME_GMT";"AMOUNT";"Anomaly_amount_1";"Anomaly_amount_2";"Anomaly_amount_3";"Anomaly_amount_4";"Anomaly_amount_5";"Anomaly_amount_6";"Anomaly_amount_7";"Anomaly_amount_8";"FLAG_BEHAVIOUR_Anomaly_1";"FLAG_BEHAVIOUR_Anomaly_2";"FLAG_BEHAVIOUR_Anomaly_3";"FLAG_BEHAVIOUR_Anomaly_4";"FLAG_BEHAVIOUR_Anomaly_5";"FLAG_BEHAVIOUR_Anomaly_6";"FLAG_BEHAVIOUR_Anomaly7";"FLAG_BEHAVIOUR_Anomaly_8";"Anomaly_amount_9";"Population_Anomaly_1";"Population_Anomaly_2";"Population_Anomaly_3";"Population_Anomaly_4";"Population_Anomaly_5";"Population_Anomaly_6";"Population_Anomaly_7";"Population_Anomaly_8"
"291";200507212;28848155;2023-10-17 13:56:00;"53";"-0,811321";"-0,815514";"-0,815514";"-0,815094";"-0,766724";"-0,22956";"-1";"-1";0;0;0;0;0;0;0;0;"1,300366";"0,22956";"1,34513";"1,452725";"1,392217";"1,307378";"1,31129";"-0,553459";"-0,656604"
"292";200507323;62057054;2023-10-17 13:57:00;"25";"-1";"-1";"-1";"-1";"-1";"0,4";"-0,4";"-1";0;0;0;0;0;0;0;0;NA;"-1";"14,053866";"14,971194";"14,793207";"14,690395";"14,931836";"-1";"-1"
"293";200507482;51318968;2023-10-17 13:58:00;"200";"0,25";"-0,076923";"-0,038208";"-0,021167";"0,008157";"-0,012107";"0,375";"-1";0;0;0;0;0;0;0;0;"1,025641";"0,00733";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"0,333333";"0,3"
"294";200507668;59918650;2023-10-17 13:59:00;"200";"-1";"1,285";"1,285";"1,285";"1,285";"-0,7675";"0,25";"-1";0;0;0;0;0;0;0;0;NA;"0,7675";"0,881733";"0,996399";"0,974151";"0,961299";"0,991479";"0,166667";"-1"
"295";200507554;61712075;2023-10-17 14:00:00;"80";"-1";"-1";"-1";"-1";"-1";"0,4375";"-0,4375";"-1";0;0;0;0;0;0;0;0;NA;"-0,4375";"0,553649";"0,62493";"0,584843";"0,528638";"0,53123";"-0,270833";"-1"
"296";200507840;57319534;2023-10-17 14:00:00;"10";"0,25";"0,4";"0,730769";"0,730769";"0,730769";"-0,75";"1";"-1";0;0;0;0;0;0;0;0;"1,111111";"0,75";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"0,333333";"0,2"
"297";200507923;31456592;2023-10-17 14:01:00;"223";"-0,038117";"-0,215247";"-0,23139";"-0,298796";"-0,313047";"0,330984";"-0,022422";"-1";0;0;0;0;0;0;0;0;"0,911193";"-0,328849";"-0,442637";"-0,417065";"-0,431446";"-0,45161";"-0,45068";"-0,116592";"-0,030493"
"298";200507946;48108752;2023-10-17 14:01:00;"80";"-1";"-1";"-0,208333";"-0,2875";"0,235937";"-0,27625";"0,4375";"-1";0;0;0;0;0;0;0;0;"1,123188";"0,27625";"0,553649";"0,62493";"0,584843";"0,528638";"0,53123";"0,291667";"0,15"
"299";200507985;27866477;2023-10-17 14:01:00;"100";"-1";"-0,3";"-0,4";"-0,2";"-0,042857";"-0,23";"0";"-1";0;0;0;0;0;0;0;0;"1,216216";"0,23";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,1";"-0,26"
"300";200508016;61034292;2023-10-17 14:01:00;"50";"-1";"-1";"-1";"-1";"-1";"0,7";"-0,7";"-1";0;0;0;0;0;0;0;0;NA;"-1";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"-1";"-1"
"301";200508022;55079352;2023-10-17 14:01:00;"50";"-1";"-1";"-1";"-1";"1,4";"-1,4";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-1";"-1"
"302";200508050;51436171;2023-10-17 14:02:00;"100";"-0,5";"-0,725";"0,083333";"-0,03";"-0,141667";"-0,164286";"-1";"-1";0;1;1;1;0;0;1;0;"0,532646";"-1";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,483333";"-0,03"
"303";200508056;53275790;2023-10-17 14:02:00;"40";"-1";"-1";"-1";"-1";"1,5";"-1,5";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"2,107298";"2,24986";"2,169687";"2,057275";"2,062459";"-1";"-1"
"304";200508226;38633319;2023-10-17 14:03:00;"100";"-0,66";"-0,205";"-0,411";"-0,434286";"-0,305263";"-0,05303";"-0,42";"-1";0;0;0;0;0;0;0;0;"1,014493";"0,008438";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,44";"-0,448"
"305";200508254;48372437;2023-10-17 14:03:00;"150";"-0,333333";"-0,614815";"-0,485965";"-0,478333";"-0,478333";"0,478333";"-1";"-1";0;0;0;0;0;0;0;0;"1,372549";"-0,466667";"-0,134874";"-0,085216";"-0,104238";"-0,127947";"-0,127791";"-0,377778";"-0,546667"
"306";200508449;61829066;2023-10-17 14:04:00;"50";"-1";"-1";"-1";"-1";"-1";"-2,6";"2,6";"-1";0;0;0;0;0;0;0;0;NA;"2,6";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"-1";"-1"
"307";200508452;54239901;2023-10-17 14:04:00;"18,32";"7,922489";"4,593787";"4,151513";"4,734837";"4,734837";"-4,519191";"0,637555";"-1";0;0;1;1;1;1;1;0;"0,714635";"5,186317";"19,54294";"20,794752";"20,551866";"20,411565";"20,741042";"0,488719";"1,083188"
"308";200508608;28702359;2023-10-17 14:05:00;"50";"3,083333";"1,87";"1,608333";"1,561538";"1,329474";"-1,164375";"5";"-1";0;0;0;0;0;0;0;0;"0,747126";"1,361481";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"3,333333";"4,8"
"309";200508622;55722080;2023-10-17 14:05:00;"148";"-0,608108";"-0,461149";"-0,339768";"-0,331081";"-0,331081";"0,316817";"-0,202703";"-1";0;0;0;0;0;0;0;0;"1,28";"-0,316817";"1,542883";"1,697837";"1,667771";"1,650404";"1,691189";"-0,135135";"-0,324324"
"310";200508572;57586750;2023-10-17 14:06:00;"100";"-1";"-0,231429";"-0,238182";"-0,238182";"-0,238182";"0,238182";"-1";"-1";0;0;0;0;0;0;0;0;"0,957447";"-0,222222";"-0,153134";"-0,119685";"-0,136175";"-0,166754";"-0,172707";"-0,1";"-0,06"
"311";200508732;50251631;2023-10-17 14:06:00;"50";"0,23";"-0,0938";"3,398617";"3,9218";"4,078893";"-3,599024";"0";"-1";0;0;0;0;0;0;0;0;"0,97171";"3,599024";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"0,053333";"0,084"
"312";200508779;35843384;2023-10-17 14:07:00;"200";"0,69";"0,0975";"0,055714";"-0,082083";"-0,065667";"-0,125682";"-1";"-1";0;0;0;0;0;0;0;0;"1,141002";"0,125682";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"0,23";"0,078"
"313";200508865;53789190;2023-10-17 14:07:00;"100";"8";"3,86";"1,956767";"1,76109";"1,555536";"-1,2393";"-0,5";"-0,5";0;0;0;0;0;0;0;0;"0,166667";"1,956767";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,333333";"3"
"314";200508931;60396552;2023-10-17 14:09:00;"118";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"0,099737";"0,162862";"0,138681";"0,108542";"0,10874";"-1";"-1"
"315";200509110;52319424;2023-10-17 14:09:00;"135";"0,092593";"0,092593";"0,092593";"-0,212346";"0,102222";"0,046154";"-1";"-1";0;0;0;0;0;0;0;0;"1,114943";"-0,016049";"-0,038749";"0,016427";"-0,004709";"-0,031052";"-0,030879";"0,197531";"0,074074"
"316";200509155;60180010;2023-10-17 14:09:00;"60";"0,202381";"0,190476";"0,190476";"0,190476";"0,190476";"-0,117816";"-0,072917";"-1";0;0;0;0;0;0;0;0;"0,886525";"0,117816";"5,272444";"5,654664";"5,580503";"5,537664";"5,638265";"-0,305556";"-0,216667"
"317";200509212;38590875;2023-10-17 14:09:00;"48";"-0,083333";"-0,058333";"-0,058333";"1,333333";"1,583333";"-0,768229";"-1";"-1";0;0;0;0;0;0;0;0;"1,011905";"0,768229";"1,589415";"1,708217";"1,641406";"1,547729";"1,552049";"-0,055556";"-0,066667"
"318";200509323;37369061;2023-10-17 14:10:00;"15";"4,333333";"4,028986";"3,936434";"4,013054";"4,168993";"-4,495237";"5";"-1";0;0;1;1;0;0;1;0;"0,970149";"3,596825";"7,286127";"7,666294";"7,452498";"7,152734";"7,166558";"3,333333";"3,466667"
"319";200509335;29475938;2023-10-17 14:10:00;"100";"-1";"0";"0";"-0,506667";"0,1075";"-1,275714";"-1";"-1";0;0;0;0;0;0;0;0;"0,675261";"1,275714";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,266667";"0,086"
"320";200509358;42157351;2023-10-17 14:10:00;"5";"0,6";"0,7";"1,475";"1,475";"1,266667";"-1,127273";"0,5";"-1";0;0;0;0;0;0;0;0;"0,925926";"1,127273";"24,953784";"26,443532";"25,87287";"25,161594";"25,166259";"0,333333";"0,44"
"321";200509515;53624129;2023-10-17 14:11:00;"450";"-0,888889";"-0,593827";"-0,537427";"-0,583846";"-0,617993";"0,617993";"-1";"-1";0;0;0;0;0;0;0;0;"1,069519";"-0,567222";"-0,163674";"-0,112711";"-0,1226";"-0,128311";"-0,114898";"-0,555556";"-0,584444"
"322";200509258;46819453;2023-10-17 14:12:00;"150";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,171387";"-0,133371";"-0,15475";"-0,184727";"-0,183344";"-1";"-1"
"323";200509670;47145717;2023-10-17 14:12:00;"168";"-0,559524";"-0,511905";"-0,604762";"-0,666667";"-0,666667";"0,701984";"-0,708333";"-1";0;0;0;0;0;0;0;0;"1,070853";"-0,701984";"-0,260167";"-0,226224";"-0,245313";"-0,272077";"-0,270843";"-0,472222";"-0,507143"
"324";200509694;42267297;2023-10-17 14:12:00;"31";"0,677419";"4,677419";"3,241935";"2,658986";"2,658986";"-4,287419";"-1";"-1";0;0;0;0;0;0;0;0;"0,306122";"4,619816";"3,186094";"3,426376";"3,334334";"3,219612";"3,220364";"0,451613";"3,741935"
"325";200509865;61747370;2023-10-17 14:14:00;"50";"1";"1";"1";"1";"1";"-0,5";"0";"-1";0;0;0;0;0;0;0;0;NA;"0,5";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"-1";"-1"
"326";200509935;50159369;2023-10-17 14:14:00;"44";"-1";"0,457386";"3,077652";"2,779318";"2,045292";"-2,826273";"6,272727";"-1";0;0;0;0;0;0;0;0;"1,071329";"0,181684";"1,949294";"2,118583";"2,053735";"1,972908";"1,973438";"1,924242";"1,729545"
"327";200509951;62092600;2023-10-17 14:14:00;"43";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"2,017882";"2,191108";"2,124752";"2,042046";"2,042588";"-1";"-1"
"328";200509992;36944169;2023-10-17 14:14:00;"10";"-1";"-1";"1,891667";"1,572222";"1,572222";"-1,017857";"-0,2";"-1";0;0;0;0;0;0;0;0;"0,734463";"1,017857";"11,429191";"11,999442";"11,678748";"11,229101";"11,249837";"-0,133333";"0,18"
"329";200510046;56847703;2023-10-17 14:14:00;"50";"0,166667";"0,166667";"0,166667";"0,166667";"0,166667";"-0,166667";"-1";"-1";0;0;0;0;0;0;0;0;NA;"0,166667";"1,595378";"1,744353";"1,687287";"1,616159";"1,616626";"0,166667";"-1"
"330";200510059;52073476;2023-10-17 14:15:00;"49";"-0,725417";"-0,402347";"-0,563127";"-0,565403";"-0,544451";"0,537737";"-0,625";"-0,663265";0;0;1;1;1;1;1;0;"0,962441";"-0,211982";"1,648345";"1,80036";"1,74213";"1,66955";"1,670026";"-0,442177";"-0,420408"
"331";200510064;58819244;2023-10-17 14:15:00;"100";"-0,4";"-0,45";"-0,316667";"-0,316667";"-0,316667";"0,316667";"-1";"-1";0;0;0;0;0;0;0;0;"0,972222";"-0,316667";"0,297689";"0,372177";"0,343643";"0,30808";"0,308313";"-0,3";"-0,28"
"332";200510084;50153956;2023-10-17 14:16:00;"48";"0,611111";"2,5125";"2,5125";"2,287879";"1,939103";"-1,123397";"0,75";"-1";0;0;0;0;0;0;0;0;"0,924242";"1,123397";"1,589415";"1,708217";"1,641406";"1,547729";"1,552049";"0,694444";"0,833333"
"333";200510099;56621607;2023-10-17 14:16:00;"250";"-0,16";"0,021333";"0,021333";"-0,0408";"-0,0408";"0,000667";"0,2";"-1";0;0;0;0;0;0;0;0;"1,349206";"-0,000667";"0,505387";"0,597119";"0,579321";"0,569039";"0,593184";"0,133333";"-0,16"
"334";200510286;44616855;2023-10-17 14:16:00;"18";"1,110119";"0,816992";"0,919279";"0,935007";"1,005431";"-1,006655";"1,216667";"-0,5";0;0;0;0;0;0;0;0;"0,41387";"1,091762";"5,905106";"6,221912";"6,043749";"5,793945";"5,805465";"-0,314815";"0,655556"
"335";200510290;32537879;2023-10-17 14:16:00;"198";"-0,332492";"-0,567003";"-0,386644";"-0,412626";"-0,397153";"0,304094";"-0,747475";"-1";0;0;0;0;0;0;0;0;"0,830546";"-0,304094";"-0,372263";"-0,343463";"-0,359659";"-0,382369";"-0,381321";"-0,498316";"-0,39596"
"336";200510353;38612030;2023-10-17 14:16:00;"138";"-1";"-1";"-1";"-1";"-1";"0,289855";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,099334";"-0,058011";"-0,08125";"-0,113833";"-0,112331";"-1";"-1"
"337";200510382;39020487;2023-10-17 14:17:00;"23";"1,763285";"1,552174";"1,359684";"0,536957";"1,11166";"-1,120528";"1,266304";"-1";0;0;0;0;0;0;0;0;"1,258367";"1,120528";"4,403996";"4,651931";"4,512499";"4,317";"4,326016";"1,724638";"1,165217"
"338";200510465;53813400;2023-10-17 14:17:00;"15";"0,586667";"0,533333";"0,941954";"0,963021";"1,159155";"-1,238426";"6,866667";"-1";0;0;0;0;0;0;0;0;"1,428571";"1,358854";"7,286127";"7,666294";"7,452498";"7,152734";"7,166558";"2,733333";"1,613333"
"339";200510600;32204358;2023-10-17 14:18:00;"200";"-0,76";"-0,386667";"-0,27";"-0,27";"-0,215";"0,2025";"0";"-1";0;0;0;0;0;0;0;0;"1,179245";"-0,2025";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"0";"-0,152"
"340";200510632;20193100;2023-10-17 14:18:00;"50";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"1,331914";"1,542273";"1,476265";"1,328986";"1,351146";"-1";"-1"
"341";200510772;55745168;2023-10-17 14:19:00;"100";"-0,32";"-0,32";"-0,32";"-0,41";"-0,41";"0,34";"-0,2";"-1";0;0;0;0;0;0;0;0;NA;"-0,34";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,173333";"-1"
"342";200510775;35208298;2023-10-17 14:19:00;"40";"0";"0";"0";"0";"0";"0,2";"-0,3";"-1";0;0;0;0;0;0;0;0;NA;"-0,2";"2,107298";"2,24986";"2,169687";"2,057275";"2,062459";"-0,2";"-1"
"343";200510798;51256959;2023-10-17 14:19:00;"15";"2,883333";"2,961905";"3,340741";"3,417778";"3,407937";"-3,306944";"3,433333";"-1";0;0;0;0;0;0;0;0;"0,833333";"3,306944";"7,286127";"7,666294";"7,452498";"7,152734";"7,166558";"2,288889";"2,946667"
"344";200510822;46205309;2023-10-17 14:19:00;"200";"-1";"-0,9";"-0,425";"-0,518571";"-0,341154";"0,321574";"-0,84";"-1";0;0;0;0;0;0;0;0;"0,864454";"-0,321574";"-0,37854";"-0,350028";"-0,366063";"-0,388545";"-0,387508";"-0,583333";"-0,518"
"345";200510865;47384958;2023-10-17 14:19:00;"100";"0,4375";"1,181081";"1,181081";"0,924419";"0,8875";"-0,862041";"-0,533333";"-1";0;0;0;0;0;0;0;0;"0,811966";"-0,298387";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,366667";"-0,22"
"346";200510866;56150155;2023-10-17 14:19:00;"73";"-0,140297";"-0,071903";"-0,082607";"-0,087348";"-0,087348";"0,083443";"-0,028767";"-0,138356";0;0;0;0;0;0;0;0;"0,870327";"-0,048253";"0,702629";"0,780745";"0,736815";"0,675219";"0,67806";"-0,092237";"0,043014"
"347";200510885;56203122;2023-10-17 14:19:00;"110";"-0,681818";"-0,166667";"-0,298182";"-0,404196";"-0,404196";"0,433766";"-0,818182";"-1";0;0;0;0;0;0;0;0;"1,304348";"-0,433766";"-0,230122";"-0,199714";"-0,214705";"-0,242503";"-0,247916";"-0,454545";"-0,581818"
"348";200510984;36167875;2023-10-17 14:20:00;"50";"0,074545";"0,116522";"0,068525";"0,052857";"0,097793";"-0,092356";"-0,625";"-0,4";0;0;0;0;0;0;0;0;"1,2";"0,177563";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-0,4";"-0,5"
"349";200510958;46446418;2023-10-17 14:21:00;"20";"-1";"0,5";"0,5";"1,666667";"1,466667";"-0,39375";"-1";"-1";0;0;0;0;0;0;0;0;"0,444444";"0,39375";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"0,333333";"2"
"350";200511086;52901210;2023-10-17 14:21:00;"13";"5,153846";"4,797203";"4,797203";"4,224852";"3,391403";"-3,205769";"2,961538";"-1";0;0;0;0;0;0;0;0;"0,700483";"3,485043";"8,982225";"9,555205";"9,335719";"9,062152";"9,063946";"1,974359";"3,246154"
"351";200511123;54708589;2023-10-17 14:21:00;"24";"-1";"-0,226852";"-0,079427";"-0,042373";"0,039502";"-0,03125";"-0,180556";"-1";0;0;0;0;0;0;0;0;"1,146953";"0,105392";"4,407038";"4,717403";"4,598515";"4,450332";"4,451304";"-0,111111";"-0,225"
"352";200511159;34806736;2023-10-17 14:21:00;"60";"-0,066667";"-0,041667";"0,038596";"0,013194";"0,061429";"-0,048542";"-0,119048";"-1";0;0;0;0;0;0;0;0;"0,625";"-0,065174";"1,071532";"1,166574";"1,113125";"1,038183";"1,041639";"-0,5";"-0,2"
"353";200511174;55160206;2023-10-17 14:21:00;"10";"0,5";"3,5";"3,5";"4,875";"4,875";"-4,8";"4,5";"4,5";0;1;1;1;0;0;1;0;"0,666667";"-1";"36,634665";"38,927986";"38,483018";"38,225987";"38,82959";"1,666667";"3"
"354";200511179;33605732;2023-10-17 14:21:00;"20";"6,5";"8,375";"5,375";"4,557692";"4,390625";"-4,013158";"0,5";"-1";0;0;0;0;0;0;0;0;"0,277778";"4,013158";"5,214596";"5,499721";"5,339374";"5,11455";"5,124918";"0,666667";"5"
"355";200511181;37095661;2023-10-17 14:21:00;"50";"-1";"-1";"-1";"-1";"-1";"0";"0";"-1";0;0;0;0;0;0;0;0;NA;"0";"1,485838";"1,599888";"1,53575";"1,44582";"1,449967";"-1";"-1"
"356";200511210;38933815;2023-10-17 14:22:00;"500";"-1";"-1";"-1";"-1";"-1";"0,8";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"-0,751416";"-0,740011";"-0,746425";"-0,755418";"-0,755003";"-1";"-1"
"357";200511256;48980277;2023-10-17 14:22:00;"38";"0,131579";"0,131579";"0,460526";"1,993421";"1,036184";"-0,925439";"-0,526316";"-1";0;0;0;0;0;0;0;0;"0,463483";"0,925439";"2,27084";"2,420906";"2,336513";"2,218184";"2,223641";"-0,131579";"0,873684"
"358";200511321;59900938;2023-10-17 14:22:00;"50";"0,7";"0,526667";"0,526667";"0,526667";"0,526667";"-0,526667";"-1";"-1";0;0;0;0;0;0;0;0;NA;"0,526667";"6,526933";"6,985597";"6,896604";"6,845197";"6,965918";"0,466667";"-1"
"359";200511358;57893970;2023-10-17 14:22:00;"200";"3,975";"0,755";"0,879167";"0,879167";"0,879167";"-0,879167";"-1";"-1";0;0;0;0;0;0;0;0;"1,487562";"0,955";"-0,351155";"-0,313912";"-0,328178";"-0,34596";"-0,345844";"1,491667";"0,675"
"360";200511366;56696812;2023-10-17 14:22:00;"30";"1,530148";"3,6292";"3,148407";"3,148407";"3,148407";"-3,046254";"2,433333";"-1";0;0;0;0;0;0;0;0;"0,52673";"1,916667";"11,544888";"12,309329";"12,161006";"12,075329";"12,27653";"0,488889";"1,826667"
"361";200511444;55911943;2023-10-17 14:23:00;"500";"-1";"-0,9";"-0,766667";"-0,766667";"-0,766667";"0,766667";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-0,766667";"-0,740462";"-0,725565";"-0,731271";"-0,738384";"-0,738337";"-0,533333";"-1"
"362";200511447;57138700;2023-10-17 14:23:00;"10";"1,35";"1,055556";"1,273333";"2,770588";"2,770588";"-2,652632";"1,65";"-1";0;0;0;0;0;0;0;0;"0,867769";"2,652632";"36,634665";"38,927986";"38,483018";"38,225987";"38,82959";"1,1";"1,42"
"363";200511571;55219833;2023-10-17 14:23:00;"150";"-0,2";"0,6";"0,694386";"0,253167";"0,253167";"-0,287642";"1,666667";"-1";0;0;0;0;0;0;1;0;"0,938375";"0,905455";"-0,134874";"-0,085216";"-0,104238";"-0,127947";"-0,127791";"0,488889";"0,586667"
"364";200511788;57190220;2023-10-17 14:25:00;"100";"4,98";"14,99";"10,895";"15,567633";"15,567633";"-13,915114";"4";"-1";0;0;0;0;0;0;1;0;"0,436144";"-1";"2,763467";"2,992799";"2,948302";"2,922599";"2,982959";"2,993333";"8,156"
"365";200511794;43113094;2023-10-17 14:25:00;"50";"0,199394";"0,067451";"0,717308";"0,742222";"1,123284";"-1,062857";"0,034545";"-1";0;0;0;0;0;0;0;0;"1,019185";"0,729412";"2,534488";"2,468367";"2,275615";"2,200161";"2,190364";"0,133333";"0,112"
"366";200511848;29750292;2023-10-17 14:25:00;"55";"-0,218182";"-0,032727";"-0,129545";"0,198485";"0,135227";"-0,001581";"-0,054545";"-1";0;0;0;0;0;0;0;0;"0,943396";"0,001581";"1,259853";"1,363535";"1,305227";"1,223473";"1,227243";"-0,090909";"-0,036364"
"367";200511858;55339413;2023-10-17 14:25:00;"250";"0,456667";"0,479714";"0,39475";"0,39475";"0,39475";"-0,39475";"-1";"-1";0;0;0;0;0;0;0;0;"0,722866";"0,479714";"0,505387";"0,597119";"0,579321";"0,569039";"0,593184";"0,123333";"0,554"
"368";200511884;61720454;2023-10-17 14:25:00;"400";"-1";"-1";"-1";"-1";"-1";"-4,165";"4,165";"-1";0;0;0;0;0;0;0;0;"0,440946";"1,1225";"-0,059133";"-0,0018";"-0,012925";"-0,01935";"-0,00426";"0,498333";"2,398"
"369";200511894;61876493;2023-10-17 14:25:00;"23";"-1";"-1";"-1";"-1";"-1";"-1,227273";"1,227273";"-1";0;0;0;0;0;0;0;0;"0,785953";"1,372998";"15,362898";"16,359994";"16,16653";"16,054777";"16,317213";"1,043478";"1,6"
"370";200511953;59320958;2023-10-17 14:26:00;"25";"3,16";"2,818182";"2,818182";"2,818182";"2,818182";"-2,733333";"1,8";"-1";0;0;0;0;0;0;0;0;"1,031746";"2,733333";"14,053866";"14,971194";"14,793207";"14,690395";"14,931836";"1,6";"1,52"
"371";200512025;37526334;2023-10-17 14:26:00;"100";"0";"-0,054545";"-0,066667";"-0,081429";"-0,158929";"-0,125294";"0";"-1";0;0;0;0;0;0;0;0;"1";"0,143636";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0";"0"
"372";200512044;43294629;2023-10-17 14:26:00;"49";"-1";"1,020408";"0,612245";"1,020408";"1,166181";"-1,27551";"-1";"-1";0;0;0;0;0;0;1;0;"1,193237";"1,27551";"1,648345";"1,80036";"1,74213";"1,66955";"1,670026";"0,680272";"0,408163"
"373";200512161;54957784;2023-10-17 14:27:00;"20";"1";"12,5";"9,5";"4,958333";"4,958333";"-4,08125";"1,45";"-1";0;0;0;0;0;0;0;0;"0,298886";"4,08125";"5,488446";"5,860883";"5,718217";"5,540399";"5,541565";"0,966667";"5,58"
"374";200512166;61095416;2023-10-17 14:27:00;"128";"0,336648";"0,336648";"0,336648";"0,336648";"0,336648";"-0,231086";"0,085938";"-1";0;0;0;0;0;0;0;0;"1,116723";"0,231086";"0,01382";"0,072013";"0,049721";"0,021937";"0,022119";"0,036458";"-0,071875"
"375";200512208;59466693;2023-10-17 14:27:00;"150";"-0,4";"0,644444";"0,644444";"0,644444";"0,644444";"-0,644444";"-1";"-1";0;0;0;0;0;0;0;0;NA;"0,644444";"-0,134874";"-0,085216";"-0,104238";"-0,127947";"-0,127791";"0,022222";"-1"
"376";200512225;52044604;2023-10-17 14:27:00;"30";"-0,52381";"-0,564583";"-0,602778";"-0,429012";"-0,410119";"0,384153";"-0,333333";"-1";0;0;0;0;0;0;0;0;"1,080247";"-0,384153";"3,325631";"3,573922";"3,478812";"3,360266";"3,361043";"-0,222222";"-0,28"
"377";200512427;60851467;2023-10-17 14:28:00;"300";"-1";"-1";"-1";"-1";"-1";"0,582222";"-0,582222";"-1";0;0;1;0;0;0;1;0;NA;"-0,586667";"0,254489";"0,330933";"0,316101";"0,307533";"0,327653";"-0,357778";"-1"
"378";200512429;42795182;2023-10-17 14:28:00;"91";"-1";"-1";"2,252747";"1,893773";"1,893773";"-1,706044";"-1";"-1";0;0;0;0;0;0;1;0;"0,307047";"0,410256";"0,365845";"0,42851";"0,393269";"0,343857";"0,346136";"-0,007326";"2,232967"
"379";200512532;53225972;2023-10-17 14:29:00;"200";"-0,23625";"-0,189";"-0,160556";"-0,116389";"-0,190238";"0,215682";"-0,75";"-1";0;0;0;0;0;0;0;0;"1,021505";"-0,215682";"-0,351155";"-0,313912";"-0,328178";"-0,34596";"-0,345844";"-0,208333";"-0,225"
"380";200512556;56901918;2023-10-17 14:29:00;"100";"-0,256667";"-0,191667";"0,36";"0,324";"0,324";"-0,293636";"-0,01";"-1";0;0;0;0;0;0;0;0;"1,176935";"-0,01";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-0,006667";"-0,156"
"381";200512603;58209080;2023-10-17 14:30:00;"100";"1,2";"0,25";"0,791667";"0,791667";"0,791667";"-0,791667";"-1";"-1";0;0;0;0;0;0;0;0;"0,802469";"0,791667";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"0,083333";"0,35"
"382";200512624;49052500;2023-10-17 14:30:00;"25";"1,6";"1,893333";"1,072727";"1,072727";"0,883077";"-0,6475";"-0,26";"-1";0;0;1;1;0;0;1;0;"0,387016";"-0,306667";"4,190757";"4,488706";"4,374574";"4,232319";"4,233252";"-0,173333";"1,136"
"383";200512752;58835149;2023-10-17 14:30:00;"15";"0,516667";"0,748148";"0,748148";"0,748148";"0,748148";"-0,557576";"-0,3";"-1";0;0;0;0;0;0;0;0;"1,052632";"0,557576";"24,089777";"25,618657";"25,322012";"25,150658";"25,55306";"-0,2";"-0,24"
"384";200512786;59327257;2023-10-17 14:31:00;"500";"-1";"-1";"-1";"-1";"-1";"1";"-1";"-1";1;0;0;0;0;0;0;0;NA;"-1";"-0,751416";"-0,740011";"-0,746425";"-0,755418";"-0,755003";"-1";"-1"
"385";200512790;59128432;2023-10-17 14:31:00;"100";"-1";"0,5";"0,5";"0,5";"0,5";"-0,5";"-1";"-1";0;0;0;0;0;0;0;0;NA;"-1";"0,242919";"0,299944";"0,267875";"0,22291";"0,224984";"-1";"-1"
"386";200512856;43294629;2023-10-17 14:31:00;"49";"-1";"1,020408";"0,612245";"1,020408";"1,166181";"-1,133787";"0";"0";0;0;0;0;1;0;0;0;"1,193237";"1,133787";"1,648345";"1,80036";"1,74213";"1,66955";"1,670026";"0,680272";"0,408163"
